UserID,Gender,Age,Occupation,Zip-Code
2877,Male,35-44,1,80687
2878,Female,50-55,20,88005
2879,Male,18-24,4,60062
2880,Male,18-24,12,55405
2881,Female,25-34,12,77019
2882,Male,18-24,20,78759
2883,Male,18-24,20,30101
2884,Female,50-55,3,53222
2885,Female,18-24,1,80302
2886,Male,18-24,4,60073
2887,Male,25-34,3,66205
2888,Male,25-34,14,55438
2889,Male,35-44,3,55104
2890,Male,35-44,7,90069
2891,Female,18-24,4,66044
2892,Male,25-34,4,84064
2893,Male,25-34,1,94025
2894,Male,18-24,4,44130
2895,Male,25-34,11,07039
2896,Male,18-24,14,60073
2897,Male,25-34,5,97405
2898,Male,18-24,4,02453
2899,Male,35-44,14,94133
2900,Male,18-24,12,95120
2901,Male,25-34,17,78749
2902,Male,25-34,12,98007
2903,Male,25-34,16,20850
2904,Male,25-34,4,16802
2905,Male,35-44,17,55407
2906,Male,35-44,19,55421
2907,Female,35-44,5,12345
2908,Male,18-24,2,74403
2909,Male,25-34,7,43228
2910,Male,<18,19,75602
2911,Female,25-34,4,55455
2912,Female,18-24,4,48104
2913,Female,35-44,20,98119
2914,Male,25-34,4,92614
2915,Male,25-34,7,23423
2916,Male,45-49,2,98011
2917,Male,25-34,0,60201
2918,Male,25-34,12,98112
2919,Male,18-24,17,88076
2920,Male,25-34,2,55116
2921,Male,50-55,1,53221
2922,Male,25-34,17,52402
2923,Male,35-44,12,44256
2924,Female,18-24,4,94121
2925,Female,25-34,4,23454
2926,Female,18-24,2,55118
2927,Male,25-34,12,24060
2928,Male,25-34,2,90068
2929,Male,18-24,2,60614
2930,Male,50-55,17,45420
2931,Male,18-24,4,16803
2932,Male,25-34,12,55346
2933,Male,35-44,11,32082
2934,Female,35-44,20,91324
2935,Male,25-34,0,55126
2936,Female,18-24,4,94122
2937,Female,18-24,4,48103
2938,Female,25-34,0,55345
2939,Female,25-34,15,94901
2940,Male,25-34,0,02143
2941,Male,35-44,12,98033
2942,Female,50-55,1,93103
2943,Male,35-44,12,95864
2944,Female,18-24,4,48104
2945,Female,35-44,17,89507
2946,Male,35-44,16,92630
2947,Female,25-34,0,02138
2948,Male,18-24,14,48185
2949,Male,25-34,17,98033
2950,Male,18-24,0,72761
2951,Female,35-44,14,94303
2952,Male,25-34,4,06511
2953,Male,25-34,20,23225
2954,Male,18-24,2,11435
2955,Male,35-44,14,92025
2956,Male,25-34,12,50265
2957,Male,18-24,4,48104
2958,Male,25-34,7,91911
2959,Male,35-44,17,06074
2960,Male,18-24,4,48104
2961,Male,50-55,17,91977
2962,Male,35-44,3,94109
2963,Female,18-24,4,48104
2964,Male,25-34,17,07030
2965,Female,35-44,4,48103
2966,Female,25-34,4,48104
2967,Male,25-34,0,94110
2968,Female,18-24,0,48104
2969,Male,25-34,7,06851
2970,Male,18-24,4,48104
2971,Male,25-34,4,48104
2972,Male,25-34,4,97330
2973,Female,18-24,4,48108
2974,Male,18-24,4,48105
2975,Male,35-44,11,20879
2976,Male,18-24,20,86001
2977,Female,18-24,4,48104
2978,Male,35-44,20,45236
2979,Male,35-44,2,45243
2980,Male,45-49,7,91766
2981,Male,45-49,6,52556
2982,Male,25-34,4,54902
2983,Male,18-24,4,97850
2984,Male,25-34,4,48105
2985,Male,18-24,4,97333
2986,Male,25-34,4,24060
2987,Male,18-24,4,15213
2988,Female,18-24,6,92122
2989,Male,35-44,12,97330
2990,Male,35-44,12,45243
2991,Male,50-55,1,48105
2992,Male,18-24,4,14853
2993,Male,18-24,19,12133
2994,Male,35-44,5,95008
2995,Male,25-34,15,97333
2996,Male,18-24,0,63011
2997,Female,35-44,16,45238
2998,Female,25-34,1,45241
2999,Male,25-34,7,33813
3000,Male,25-34,4,55408
3001,Male,18-24,4,94704
3002,Male,45-49,11,90028
3003,Male,18-24,15,94606
3004,Female,18-24,4,02138
3005,Male,25-34,17,94133
3006,Male,18-24,4,45750
3007,Male,35-44,0,33174
3008,Male,18-24,4,94403
3009,Female,35-44,3,55112
3010,Male,25-34,12,78759
3011,Male,25-34,1,10003
3012,Male,25-34,12,78660
3013,Male,45-49,17,97124
3014,Male,35-44,7,06430
3015,Male,56+,6,62707
3016,Male,18-24,12,78759
3017,Female,35-44,9,85255
3018,Male,35-44,0,45242
3019,Male,50-55,12,97330
3020,Female,35-44,7,60302
3021,Female,45-49,15,78750
3022,Male,25-34,17,78730
3023,Female,25-34,7,92108
3024,Male,35-44,17,14302
3025,Female,35-44,0,90004
3026,Female,18-24,4,45750
3027,Male,18-24,4,85719
3028,Male,<18,10,12701
3029,Male,18-24,4,92037
3030,Male,35-44,1,48103
3031,Male,18-24,4,48135
3032,Male,25-34,0,47303
3033,Male,18-24,4,02906
3034,Female,18-24,1,33143
3035,Female,25-34,7,90230
3036,Male,56+,13,14843
3037,Female,25-34,2,97333
3038,Female,35-44,2,97401
3039,Female,50-55,3,33611
3040,Male,25-34,8,22046
3041,Male,25-34,4,97333
3042,Male,56+,1,49042
3043,Male,18-24,2,90069
3044,Male,35-44,16,77301
3045,Male,45-49,1,90631
3046,Male,<18,4,46311
3047,Female,25-34,4,94117
3048,Male,18-24,2,02066
3049,Female,50-55,0,02421
3050,Male,35-44,12,94025
3051,Male,18-24,17,94063
3052,Male,35-44,12,10036
3053,Female,25-34,3,55102
3054,Male,18-24,4,44056
3055,Female,25-34,3,98501
3056,Male,25-34,18,10309
3057,Female,25-34,12,55438
3058,Male,18-24,12,55123
3059,Male,35-44,0,75023
3060,Female,35-44,1,92705
3061,Male,45-49,2,29440
3062,Male,18-24,4,03106
3063,Male,18-24,4,03106
3064,Male,35-44,17,90026
3065,Female,18-24,4,48135
3066,Male,18-24,4,61801
3067,Female,25-34,0,02148
3068,Female,35-44,9,66204
3069,Male,18-24,4,97470
3070,Female,18-24,4,10708
3071,Male,25-34,1,02115
3072,Male,50-55,1,55126
3073,Male,25-34,0,90028
3074,Male,25-34,0,23451
3075,Female,25-34,11,06107
3076,Male,35-44,17,30024
3077,Male,18-24,4,43202
3078,Female,35-44,1,02155
3079,Female,25-34,1,55410
3080,Male,25-34,20,55410
3081,Male,25-34,7,77252
3082,Female,35-44,6,45459
3083,Female,50-55,0,97403
3084,Male,25-34,16,01581
3085,Male,25-34,4,78703
3086,Male,18-24,12,98105
3087,Female,<18,1,90802
3088,Female,25-34,4,87110
3089,Male,45-49,16,93448
3090,Male,25-34,2,90004
3091,Female,25-34,0,19107
3092,Male,35-44,15,98108
3093,Female,45-49,20,89134
3094,Male,35-44,0,30030
3095,Female,25-34,3,06810
3096,Female,45-49,3,38028
3097,Female,25-34,5,10021
3098,Male,25-34,4,55112
3099,Male,25-34,17,20910
3100,Female,25-34,6,91423
3101,Male,18-24,15,91101
3102,Male,25-34,12,34170
3103,Male,25-34,20,64112
3104,Male,18-24,17,02118
3105,Male,35-44,12,98166
3106,Male,25-34,0,33142
3107,Male,25-34,17,92656
3108,Male,50-55,6,22039
3109,Female,25-34,11,43201
3110,Male,25-34,0,10002
3111,Male,18-24,4,56520
3112,Male,18-24,12,98133
3113,Male,25-34,10,55414
3114,Male,18-24,5,65211
3115,Male,35-44,17,48323
3116,Male,25-34,12,98034
3117,Male,35-44,0,83704
3118,Male,25-34,0,77025
3119,Male,45-49,1,37027
3120,Male,18-24,4,55414
3121,Male,25-34,2,32118
3122,Female,25-34,7,22209
3123,Male,25-34,2,90401
3124,Male,25-34,12,30337
3125,Male,25-34,7,10025
3126,Male,25-34,2,32118
3127,Female,25-34,0,10003
3128,Male,18-24,2,10012
3129,Male,25-34,7,21117
3130,Male,25-34,7,32835
3131,Female,25-34,2,90036
3132,Male,35-44,7,98467
3133,Male,18-24,4,33720
3134,Male,18-24,4,55455
3135,Male,25-34,15,12345
3136,Female,25-34,4,72801
3137,Male,25-34,11,11217
3138,Male,35-44,17,46229
3139,Male,56+,13,89128
3140,Female,25-34,4,78728
3141,Male,25-34,14,81679
3142,Male,25-34,20,85719
3143,Female,50-55,16,90272
3144,Female,25-34,7,85260
3145,Male,18-24,4,02138
3146,Male,25-34,0,31605
3147,Male,25-34,14,49355
3148,Male,18-24,20,72837
3149,Male,18-24,4,92602
3150,Female,25-34,3,92831
3151,Female,25-34,0,92870
3152,Male,18-24,4,61801
3153,Female,25-34,4,73160
3154,Female,25-34,4,95616
3155,Male,25-34,7,55112
3156,Male,35-44,7,07663
3157,Male,25-34,12,92880
3158,Male,25-34,15,15217
3159,Female,25-34,15,15213
3160,Male,25-34,17,77521
3161,Male,25-34,7,55408
3162,Male,25-34,1,08854-3115
3163,Male,18-24,15,95616
3164,Male,18-24,12,55118
3165,Male,35-44,7,60611
3166,Male,18-24,4,32607
3167,Male,25-34,2,77056
3168,Female,35-44,5,94546
3169,Male,50-55,0,23518
3170,Male,25-34,0,08461
3171,Female,50-55,3,10128
3172,Male,18-24,12,55408
3173,Male,25-34,12,55317
3174,Female,18-24,14,10018
3175,Male,35-44,16,10014
3176,Male,25-34,17,95129
3177,Female,25-34,6,94132
3178,Female,35-44,5,44313
3179,Female,18-24,20,02125
3180,Male,25-34,14,07430
3181,Male,25-34,12,07436
3182,Male,25-34,12,12866
3183,Male,50-55,7,60510
3184,Female,25-34,18,21214
3185,Male,18-24,7,55337
3186,Male,50-55,1,92122
3187,Male,35-44,12,32935
3188,Male,56+,13,55344
3189,Male,25-34,16,90292
3190,Male,<18,17,97062
3191,Male,25-34,12,27707
3192,Male,18-24,4,02912
3193,Male,25-34,0,92019
3194,Male,25-34,15,92648
3195,Male,18-24,4,80228
3196,Female,18-24,4,45219
3197,Female,18-24,14,94110
3198,Male,25-34,12,94110
3199,Male,18-24,0,57106
3200,Female,25-34,1,98144
3201,Male,45-49,7,35216
3202,Female,18-24,4,24060
3203,Male,35-44,0,90254
3204,Male,45-49,16,80304
3205,Female,35-44,16,80304
3206,Male,18-24,20,44089
3207,Male,35-44,7,60610
3208,Male,25-34,14,30342
3209,Male,25-34,0,21555
3210,Female,45-49,0,02115
3211,Male,50-55,16,20015
3212,Female,25-34,17,11215
3213,Female,25-34,1,83705
3214,Female,56+,7,10019
3215,Female,50-55,13,55447
3216,Male,35-44,1,54481
3217,Female,35-44,0,92630
3218,Male,56+,6,48070
3219,Female,18-24,4,54302
3220,Male,35-44,7,54016
3221,Male,25-34,0,19106
3222,Male,35-44,7,10583
3223,Male,25-34,20,10014
3224,Female,25-34,14,93428
3225,Male,18-24,0,15237
3226,Male,35-44,4,10027
3227,Female,25-34,14,60657
3228,Male,25-34,14,05448
3229,Female,56+,1,93105
3230,Male,35-44,16,92630
3231,Male,25-34,7,55112
3232,Male,35-44,12,92821
3233,Male,50-55,2,60660
3234,Female,<18,0,90012
3235,Male,18-24,4,87801
3236,Male,18-24,15,87111
3237,Male,35-44,7,05401
3238,Male,35-44,7,10069
3239,Female,25-34,12,07730
3240,Male,18-24,4,55403
3241,Female,50-55,0,20004
3242,Male,50-55,13,94089
3243,Male,25-34,12,98117
3244,Female,18-24,4,92647
3245,Male,18-24,2,08820
3246,Female,35-44,1,85258
3247,Male,35-44,15,92649
3248,Female,25-34,7,94115
3249,Female,25-34,4,92648
3250,Male,25-34,4,90069
3251,Male,35-44,17,15330
3252,Male,50-55,0,76067
3253,Female,35-44,4,26505
3254,Female,35-44,6,95843
3255,Female,25-34,15,91902
3256,Male,25-34,15,92111
3257,Male,25-34,14,94105
3258,Male,45-49,6,02339
3259,Female,18-24,4,95616
3260,Male,25-34,4,44514
3261,Male,45-49,20,87505
3262,Male,25-34,14,55391
3263,Male,50-55,11,66048
3264,Female,25-34,1,94536
3265,Male,25-34,15,53704
3266,Female,25-34,4,95616
3267,Male,25-34,4,78705
3268,Male,25-34,12,04106
3269,Female,18-24,20,45220
3270,Male,18-24,11,45220
3271,Female,35-44,0,92704
3272,Male,35-44,0,08330
3273,Male,35-44,7,11201
3274,Male,25-34,20,02062
3275,Male,35-44,7,10028
3276,Male,25-34,20,55391
3277,Male,25-34,17,94107
3278,Male,35-44,7,10014
3279,Male,45-49,15,92880
3280,Male,25-34,7,33486
3281,Male,25-34,17,79705
3282,Male,45-49,3,20009
3283,Male,35-44,16,66208
3284,Male,25-34,6,48197
3285,Male,25-34,4,44706
3286,Female,35-44,7,80013
3287,Male,56+,13,27514-3540
3288,Male,25-34,14,94133
3289,Male,45-49,6,95695
3290,Male,25-34,14,90292
3291,Female,25-34,7,27516
3292,Female,50-55,6,79410
3293,Male,45-49,14,37343
3294,Male,18-24,4,78749
3295,Male,18-24,18,92123
3296,Male,18-24,14,90292
3297,Male,18-24,4,91325
3298,Male,<18,10,20876
3299,Female,25-34,4,19119
3300,Male,35-44,5,19119
3301,Female,25-34,2,85719
3302,Male,25-34,17,74074
3303,Male,56+,17,06405
3304,Female,45-49,5,92649
3305,Male,56+,20,94708
3306,Male,45-49,14,60045
3307,Male,50-55,6,90640
3308,Female,18-24,20,15701-1348
3309,Male,25-34,17,20707
3310,Male,45-49,14,12561
3311,Male,25-34,4,90039
3312,Female,18-24,4,90039
3313,Male,35-44,20,90292
3314,Male,25-34,7,06516
3315,Male,25-34,12,78731
3316,Male,<18,19,92557
3317,Male,25-34,4,78705
3318,Male,56+,13,30047
3319,Female,56+,13,92308
3320,Male,25-34,1,56082
3321,Male,35-44,1,95380
3322,Female,18-24,4,68516
3323,Male,35-44,14,11784
3324,Male,35-44,17,48083
3325,Female,35-44,14,39180
3326,Male,45-49,7,64138
3327,Male,18-24,12,91423
3328,Male,56+,19,91790-1161
3329,Male,50-55,18,72601
3330,Female,35-44,1,47933
3331,Female,25-34,7,06854
3332,Male,25-34,7,06854
3333,Male,18-24,16,29404-2205
3334,Male,35-44,0,09142
3335,Male,25-34,0,10023
3336,Male,35-44,17,93436
3337,Male,25-34,4,97214
3338,Male,45-49,16,08053
3339,Male,25-34,17,44118
3340,Male,45-49,16,48097
3341,Male,25-34,20,91730
3342,Female,25-34,5,92705
3343,Female,18-24,4,79912
3344,Male,35-44,0,08902
3345,Male,25-34,7,18655
3346,Male,35-44,7,54016
3347,Female,35-44,7,91362
3348,Male,45-49,16,94546
3349,Female,18-24,4,92054
3350,Female,18-24,0,20815
3351,Female,18-24,5,92870
3352,Male,35-44,0,30533
3353,Male,35-44,17,92688
3354,Male,25-34,7,18615
3355,Male,25-34,1,400060
3356,Male,35-44,7,95031
3357,Male,25-34,18,64055
3358,Female,25-34,1,91790
3359,Male,25-34,20,22936
3360,Female,25-34,0,92646
3361,Male,25-34,4,91790
3362,Female,25-34,0,90212
3363,Female,35-44,9,04046
3364,Male,56+,13,17033
3365,Male,50-55,17,23059
3366,Male,35-44,14,08750
3367,Male,50-55,16,10025
3368,Male,25-34,14,55435
3369,Male,45-49,18,14701
3370,Male,18-24,4,92833
3371,Male,25-34,2,55405
3372,Male,56+,13,55118
3373,Male,18-24,16,94709
3374,Male,35-44,5,64801
3375,Male,25-34,4,89193
3376,Male,35-44,16,10803
3377,Male,25-34,17,03570
3378,Male,18-24,4,48135
3379,Male,35-44,1,20037
3380,Male,50-55,0,20815
3381,Male,25-34,0,96671
3382,Female,<18,10,55305
3383,Male,56+,16,03070
3384,Male,35-44,7,91304
3385,Female,25-34,9,32212
3386,Male,18-24,4,55414
3387,Male,18-24,1,94706
3388,Female,25-34,1,92646
3389,Male,18-24,0,13603
3390,Female,45-49,20,02476
3391,Male,18-24,4,48135
3392,Male,50-55,6,08108
3393,Male,35-44,12,60563
3394,Male,35-44,7,90069
3395,Male,25-34,7,02134
3396,Male,25-34,12,15217
3397,Male,25-34,5,55414
3398,Male,18-24,20,30033
3399,Male,25-34,4,14623
3400,Male,25-34,14,08742
3401,Male,35-44,7,76109
3402,Male,35-44,20,30306
3403,Male,35-44,5,48342
3404,Male,25-34,8,95380
3405,Male,35-44,14,92084
3406,Female,25-34,7,85214
3407,Female,45-49,5,60050
3408,Male,25-34,17,14830
3409,Male,25-34,4,48127
3410,Male,35-44,1,20653
3411,Male,18-24,4,02139
3412,Male,25-34,18,85213
3413,Female,25-34,17,92084
3414,Male,25-34,17,75146
3415,Male,35-44,7,80129
3416,Male,25-34,12,20850
3417,Female,18-24,2,14616
3418,Female,18-24,3,22305
3419,Male,45-49,1,16801
3420,Female,25-34,7,48105
3421,Male,45-49,7,94501
3422,Male,25-34,5,43221
3423,Male,25-34,7,84088
3424,Male,25-34,6,92111
3425,Male,18-24,20,48135
3426,Male,25-34,20,90046
3427,Male,25-34,14,78267
3428,Male,45-49,1,47933
3429,Female,25-34,7,94602
3430,Female,45-49,1,15208
3431,Female,45-49,6,48867
3432,Male,25-34,12,27410
3433,Male,18-24,12,55113
3434,Male,18-24,4,48867
3435,Male,45-49,1,48867
3436,Male,35-44,0,98503
3437,Female,25-34,0,37203
3438,Female,25-34,0,78735
3439,Male,18-24,17,76116
3440,Male,56+,17,32822
3441,Female,25-34,14,94109
3442,Male,18-24,12,20878
3443,Female,35-44,17,48219
3444,Male,50-55,14,33401
3445,Female,35-44,20,92009
3446,Male,25-34,7,30620
3447,Male,25-34,12,94131
3448,Female,18-24,3,60640
3449,Male,25-34,14,02142
3450,Male,25-34,5,78251
3451,Female,25-34,11,94117
3452,Male,25-34,14,07702
3453,Male,35-44,7,07981
3454,Male,18-24,0,92122
3455,Female,25-34,0,07701
3456,Male,25-34,17,54401
3457,Male,25-34,20,19083
3458,Male,45-49,0,02131
3459,Male,18-24,4,76266
3460,Male,<18,4,10012
3461,Male,35-44,0,95409
3462,Female,25-34,4,73160
3463,Male,25-34,15,80301
3464,Female,25-34,14,78251
3465,Male,25-34,14,45383
3466,Male,25-34,14,94306
3467,Male,25-34,14,55421
3468,Male,25-34,20,94546
3469,Male,45-49,17,02176
3470,Male,35-44,17,49887
3471,Male,18-24,4,80302
3472,Male,25-34,6,33156
3473,Female,35-44,16,02472
3474,Male,35-44,11,10538
3475,Male,25-34,14,33133
3476,Male,50-55,0,44126
3477,Female,50-55,1,10024
3478,Male,25-34,7,10019
3479,Male,18-24,4,78626
3480,Male,25-34,0,59405
3481,Male,18-24,4,94122
3482,Male,50-55,17,08043
3483,Female,45-49,7,30260
3484,Male,18-24,4,28403
3485,Male,25-34,0,94121
3486,Female,18-24,0,98225
3487,Male,18-24,4,60611
3488,Male,45-49,17,80228
3489,Male,18-24,4,60201
3490,Male,25-34,0,74136
3491,Male,25-34,16,28542
3492,Male,35-44,7,77005
3493,Male,25-34,17,61350
3494,Male,25-34,1,28607
3495,Male,18-24,4,94608
3496,Male,35-44,5,92867
3497,Female,35-44,2,94109
3498,Male,25-34,17,28052
3499,Male,25-34,3,77006
3500,Male,35-44,7,20650
3501,Female,35-44,7,30309
3502,Female,18-24,7,80503
3503,Male,18-24,4,59715
3504,Male,18-24,7,02215
3505,Female,25-34,15,55455
3506,Male,18-24,12,80503
3507,Male,25-34,0,02472
3508,Male,18-24,4,02151
3509,Male,18-24,4,02115
3510,Female,18-24,4,02142
3511,Male,50-55,0,88004
3512,Male,18-24,17,02140
3513,Male,25-34,16,01890
3514,Male,18-24,12,30318
3515,Male,35-44,3,55042
3516,Male,18-24,4,42101
3517,Male,18-24,12,53713
3518,Female,18-24,7,11215
3519,Female,25-34,14,11215
3520,Male,25-34,0,40515
3521,Male,25-34,0,53213
3522,Male,18-24,0,97469
3523,Male,35-44,7,53404
3524,Female,25-34,0,83355
3525,Female,18-24,4,02142
3526,Male,35-44,2,62263-3004
3527,Male,25-34,0,53213
3528,Male,35-44,5,41144
3529,Female,45-49,1,97361
3530,Male,25-34,0,77058
3531,Female,25-34,11,55409
3532,Female,35-44,14,10028
3533,Male,25-34,2,55344
3534,Male,35-44,17,68506
3535,Male,45-49,18,77630
3536,Male,18-24,4,57103
3537,Male,<18,10,97402
3538,Male,35-44,0,40504
3539,Female,25-34,4,77006
3540,Male,18-24,17,57106
3541,Male,25-34,3,02494
3542,Male,25-34,15,14803
3543,Male,25-34,17,60659
3544,Female,25-34,4,92507
3545,Male,35-44,12,92507
3546,Male,25-34,20,41706
3547,Male,35-44,16,94108
3548,Male,45-49,7,92965
3549,Female,35-44,7,60137
3550,Male,25-34,5,55447
3551,Female,56+,0,98374
3552,Female,35-44,2,02879
3553,Male,35-44,16,61600
3554,Male,25-34,15,15203
3555,Male,56+,7,55430
3556,Male,25-34,17,03038
3557,Male,18-24,5,48185
3558,Male,18-24,17,66044
3559,Male,18-24,4,11364
3560,Female,25-34,6,74105
3561,Male,35-44,14,63304
3562,Female,25-34,6,32812
3563,Male,25-34,2,33133
3564,Male,25-34,11,02169
3565,Male,25-34,18,53572
3566,Male,45-49,0,53818
3567,Male,25-34,14,54915
3568,Male,25-34,0,98503
3569,Female,18-24,2,48823
3570,Male,35-44,12,19050
3571,Male,18-24,4,10044
3572,Male,35-44,11,04287
3573,Male,<18,10,48867
3574,Female,35-44,6,33314
3575,Male,25-34,18,54915
3576,Male,50-55,7,68046
3577,Female,56+,0,00231
3578,Male,50-55,3,96714
3579,Male,18-24,0,32219
3580,Female,18-24,3,32219
3581,Male,18-24,1,57382
3582,Female,35-44,0,52405
3583,Female,25-34,9,41075
3584,Male,18-24,0,76543
3585,Male,35-44,20,60640
3586,Male,35-44,20,60640
3587,Male,35-44,3,93611
3588,Male,25-34,2,90068
3589,Female,45-49,0,80010
3590,Female,18-24,15,02115
3591,Male,35-44,6,96158
3592,Female,56+,2,99701
3593,Female,25-34,9,53719
3594,Male,<18,0,02322
3595,Male,25-34,0,85024
3596,Female,35-44,4,19104
3597,Male,25-34,17,55446
3598,Male,56+,1,90210
3599,Male,25-34,16,97378
3600,Male,35-44,20,94506
3601,Female,35-44,3,95405
3602,Male,25-34,12,55443
3603,Female,35-44,7,78704
3604,Female,<18,10,02879
3605,Male,18-24,12,60640
3606,Female,25-34,15,02445
3607,Male,35-44,17,32506
3608,Female,35-44,9,02879
3609,Female,25-34,17,48239
3610,Male,18-24,6,30064
3611,Male,25-34,2,84321
3612,Male,25-34,14,29609
3613,Male,25-34,0,37205
3614,Male,25-34,0,45458
3615,Male,25-34,17,76028
3616,Male,45-49,0,33759
3617,Male,35-44,7,49034
3618,Male,56+,17,22657
3619,Male,50-55,16,97116
3620,Male,25-34,7,94117
3621,Male,18-24,4,33023
3622,Male,18-24,1,02446
3623,Male,35-44,11,43209
3624,Male,25-34,12,60068
3625,Male,18-24,10,48439
3626,Male,25-34,17,75075
3627,Female,35-44,1,85287
3628,Male,25-34,7,78731
3629,Female,50-55,7,10022
3630,Male,18-24,4,77005
3631,Male,18-24,4,77005
3632,Male,50-55,11,33881
3633,Male,35-44,18,60441
3634,Male,50-55,1,88001
3635,Male,50-55,1,60062
3636,Male,25-34,0,06708
3637,Male,25-34,6,94127
3638,Male,25-34,2,90038
3639,Male,18-24,4,78250
3640,Male,35-44,7,02370
3641,Male,25-34,0,92008
3642,Female,25-34,7,98188
3643,Male,25-34,17,22302
3644,Female,25-34,11,53711
3645,Male,35-44,17,97232
3646,Male,35-44,20,98106
3647,Male,25-34,7,80202
3648,Male,18-24,4,85210
3649,Female,25-34,0,94115
3650,Male,25-34,0,60611
3651,Male,25-34,14,98103
3652,Male,25-34,12,94608
3653,Male,18-24,15,96661
3654,Male,25-34,17,94901
3655,Female,25-34,7,94121
3656,Female,45-49,5,34610
3657,Male,18-24,17,95121
3658,Female,25-34,7,07090
3659,Male,18-24,4,29649
3660,Male,35-44,7,15137
3661,Male,35-44,12,08852
3662,Male,35-44,16,08753
3663,Female,35-44,9,17055
3664,Female,35-44,1,94043
3665,Male,25-34,0,95903
3666,Male,45-49,0,68144
3667,Female,<18,10,10706
3668,Female,45-49,7,33324
3669,Male,25-34,14,60148
3670,Male,45-49,14,55123
3671,Male,25-34,4,98102
3672,Male,35-44,5,08406
3673,Male,25-34,2,10003
3674,Male,25-34,20,29205
3675,Male,35-44,7,06680
3676,Female,35-44,12,48109
3677,Female,25-34,12,06906
3678,Male,25-34,0,06880
3679,Male,25-34,4,68108
3680,Female,25-34,1,94939
3681,Male,25-34,7,29662
3682,Female,50-55,1,10706
3683,Male,25-34,2,30606
3684,Male,25-34,17,83713
3685,Male,25-34,5,55100
3686,Male,25-34,7,48070
3687,Female,50-55,1,62221
3688,Male,18-24,6,21202
3689,Male,25-34,0,80906
3690,Male,18-24,0,63116
3691,Male,25-34,7,21030
3692,Male,35-44,17,89147
3693,Male,25-34,15,94062
3694,Male,25-34,12,28227
3695,Male,25-34,2,98502
3696,Male,35-44,7,19149
3697,Male,25-34,15,68516
3698,Male,25-34,7,53202
3699,Female,56+,3,30127
3700,Male,25-34,14,10021
3701,Male,35-44,1,92614
3702,Male,35-44,15,53095
3703,Male,18-24,12,97402
3704,Female,35-44,0,04255
3705,Male,45-49,7,30076
3706,Male,25-34,12,46725
3707,Female,18-24,0,34744
3708,Male,56+,7,30097
3709,Male,25-34,12,89502
3710,Male,<18,10,02818
3711,Male,35-44,0,32506
3712,Male,25-34,17,60042
3713,Female,25-34,7,22201
3714,Male,25-34,17,92111
3715,Male,18-24,5,55428
3716,Male,18-24,12,36115
3717,Male,35-44,17,94533
3718,Male,50-55,17,07728
3719,Male,25-34,1,39759
3720,Male,45-49,7,43065
3721,Male,25-34,15,94065
3722,Male,25-34,18,80538
3723,Male,25-34,14,53048
3724,Male,35-44,6,77083
3725,Male,18-24,4,32608
3726,Male,25-34,17,92882
3727,Male,35-44,7,74401
3728,Male,18-24,4,07030
3729,Male,18-24,4,20037
3730,Male,25-34,1,48911
3731,Male,25-34,17,67443
3732,Male,25-34,17,60153
3733,Male,18-24,4,02777
3734,Male,18-24,4,77840
3735,Male,25-34,0,10009
3736,Male,35-44,1,44242
3737,Male,25-34,14,37127
3738,Male,45-49,7,01904-1355
3739,Male,56+,11,48070
3740,Male,18-24,5,55116
3741,Male,25-34,0,96818
3742,Male,25-34,0,90266
3743,Female,35-44,7,89128
3744,Male,25-34,0,60645
3745,Female,25-34,9,49442
3746,Male,25-34,5,54703
3747,Male,45-49,13,89109
3748,Male,18-24,4,02026
3749,Female,25-34,0,60664
3750,Female,18-24,4,94116
3751,Female,35-44,12,55555
3752,Female,18-24,1,86314
3753,Male,25-34,7,42518
3754,Male,56+,7,94612
3755,Female,50-55,14,08810
3756,Male,18-24,12,53188
3757,Male,25-34,7,92612
3758,Female,35-44,5,02021
3759,Male,35-44,6,54751
3760,Male,50-55,0,55128
3761,Male,25-34,17,27613
3762,Male,50-55,6,11746
3763,Male,25-34,2,98502
3764,Male,25-34,1,06111
3765,Female,50-55,3,34744
3766,Female,18-24,1,45458
3767,Male,25-34,0,94305
3768,Male,25-34,4,86314
3769,Male,25-34,15,02446
3770,Female,35-44,3,50322
3771,Male,25-34,1,14982
3772,Male,35-44,17,06074
3773,Male,35-44,6,50265
3774,Male,25-34,0,52556
3775,Male,35-44,12,14619
3776,Female,25-34,4,50265
3777,Male,18-24,4,23112
3778,Male,25-34,0,61832
3779,Female,45-49,2,98383
3780,Male,<18,0,46979
3781,Female,56+,11,54401
3782,Female,25-34,0,94602
3783,Male,25-34,7,97267
3784,Female,25-34,1,98027
3785,Female,25-34,20,93401
3786,Female,25-34,0,94115
3787,Female,25-34,0,94703
3788,Female,18-24,0,94587
3789,Female,25-34,0,94110
3790,Female,25-34,17,94618
3791,Male,50-55,18,60516
3792,Male,25-34,6,68108
3793,Male,18-24,4,21093
3794,Female,18-24,4,53211
3795,Female,18-24,4,91405
3796,Male,45-49,14,02021
3797,Male,25-34,7,02420
3798,Male,25-34,7,48326
3799,Male,18-24,0,17844
3800,Male,18-24,1,45458
3801,Male,18-24,12,36115
3802,Male,18-24,0,94520
3803,Female,35-44,9,19006
3804,Male,25-34,6,06511
3805,Female,35-44,1,89031
3806,Male,18-24,4,55104
3807,Female,35-44,19,32095
3808,Male,25-34,7,60010
3809,Male,35-44,6,20650
